Titre,Nom_Entreprise,Adresse,Salaire,Descriptif_du_poste,Date_de_publication,métier_sc,loc_sc,Date_sc,Identifiant,Experiences,contrat
ARCHITECTE TECHNIQUE CLOUD/DEVOPS - IVRY SUR SEINE,AGILICIO,Ivry-sur-Seine (94),72 000 € par an,"Ivry-sur-Seine (94)
72 000 € par an
Dans le cadre d’une intégration définitive chez l’un de nos clients grands comptes, nous sommes à la recherche d’un Responsable des Architecture techniques et fonctionnellesVous aurez mission : Définir l'architecture Technique des solutions/Socles, notamment sur les axes d'intégration, d'infrastructure et d'opération, Valider le développement et déploiement des services communs transverses Cloud pour les applications portées dans Azure, Contrôler les PV techniques (rapports Checkmarx, Sonar, …) et les documents d'architecture (DAT,…), Alimenter le cadre d'architecture avec les patterns, bonnes pratiques et standards, Identifier, définir et réaliser les composants réutilisables, les fait documenter puis cataloguer, Réaliser ou Contribuer aux études d'opportunité sur des solutions transverses, Coordonner la relation technique entre les partenaires Microsoft, Red Hat et l'intégrateur, Former et faire monter en compétences les équipes techniques sur ce chantier de transformation digitale, Tenir à jour la cartographie technique (Infra & Réseaux, Applicative, Flux).

De formation d'ingénieur(e) en informatique, Bac + 5, vous avez au moins 10 ans d'expérience à un poste d'Architecte Technique généraliste avec de bonnes connaissances en Architecture logicielle.Vous maîtrisez l’offre Microsoft AZURE et Red Hat et avez une très bonne maîtrise des concepts 'Cloud' / DevOps et de la Culture Agile. Vous êtes rodé aux architectures et solutions Open Source.Idéalement vous avez une connaissance du monde du Retail et de la grande distribution.
LesJeudis.com - il y a 9 jours
- Continuer pour postuler
Signaler cette offre d'emploi",05/10/2019,devops,Paris,14/10/2019,vjk=1d4e71f73472787a&advn=7674958368030736,vide,vide
ARCHITECTE SYSTÈMES DEVOPS (H/F),SQUAD,Paris (75),vide,"Paris (75)
Au sein du pôle Virtual Infrastructure, SQUAD recherche un(e) Architecte Systèmes pour concevoir l'architecture des outils DevOps et contribuer aux projets de transformation numérique de notre partenaire.En tant qu’expert(e) des architectures systèmes et adepte du DevOps, vous interviendrez sur : La définition de l’architecture de production de la plateforme d’intégration continue (IC) La définition de la roadmap DevOps La mise en œuvre opérationnelle des solutions La diffusion des pratiques agiles et DevOps au sein des équipes projets, vous conseillerez les équipes de développement et les chefs de projets L’automatisation des processus d’IC et des livraisons applicatives La rédaction de la documentation techniqueL'équipe Virtual Infrastructure chez SQUAD ? Rejoignez une tribu d’experts soudée, intervenant sur des projets technologiques pointus (Implémenter une infrastructure innovante hébergeant les services d’un CERT pour la Défense, définir une stratégie de Cloud Hybride pour une compagnie aérienne, accompagner la transformation DevOps des équipes d’un acteur majeur bancaire, etc…). Bénéficiez d’un accompagnement dans votre évolution professionnelle mené par nos consultants seniors (eXperience Leaders) et accédez à des certifications en illimité ! Profitez d’un véritable espace d’échanges dédié à nos communautés techniques Virtual Infrastructure et participez à de nombreux événements techniques. Retrouvez la communauté SQUAD lors des nombreux événements organisés (Mix Your Talent, Repas, Happy Hours, Weekend annuel, etc…)

Un poste fait pour vous Diplômé(e) d’un Bac+2 à Bac +5 dans l’ingénierie des Systèmes Informatiques, vous avez acquis une expérience d’au moins 5 ans et vous êtes déjà intervenu(e) en tant qu’Architecte Système.Vous êtes convaincu(e) par le mouvement DevOps et savez diffuser sa philosophie auprès des équipes dans lesquels vous évoluez.Passionné(e) et de nature curieuse, la veille technologique fait partie de votre quotidien ! Plus que le travail en équipe, vous aimez partager vos connaissances et apprendre en échangeant avec vos collègues.Envie d’en savoir plus ? Hâte de vous rencontrer et de vous faire découvrir la team SQUAD
LesJeudis.com - il y a 18 jours
- Continuer pour postuler
Signaler cette offre d'emploi",26/09/2019,devops,Paris,14/10/2019,vjk=b979f64b4e0ea3e6&advn=7674958368030736,vide,vide
Ingénieur Middleware orienté DevOps (H/F) – Paris (75),Synchrone,Paris (75),25 000 € - 50 000 € par an,"Paris (75)
25 000 € - 50 000 € par an
Notre Entreprise Spécialisée en Consulting, Data Expertise et Digital Experience, Synchrone (1500 salariés) accompagne la transformation digitale des grandes organisations dans leurs projets IT et métier. Nous proposons à nos Consultants un parcours professionnel enrichissant, au travers d’un plan de carrière personnalisé. Notre société porte une attention particulière à l’expertise et l’évolution de carrière. Synchrone est labellisée « Happy at Work ». En 2019, nous recrutons près de 500 talents ! Product Owner, Scrum-masters, PMO, Chefs de Projet, Spécialistes du Digital / Web / Mobile, Experts Cloud / Big Data ... Intéressé(e) ? Rejoignez-nous :-) https://synchrone.fr/carrieres
Votre Rôle, vos Responsabilités
Nous menons une campagne de recrutement dédiée aux profils d’Intégrateur d’applications / Ingénieur Middleware H/F afin d’intégrer un projet ambitieux d’intégration applicative en environnement DevOps.

A ce titre, en tant qu’Ingénieur Middleware orienté DevOps, votre fonction consistera à :
assurer la mise à disposition et l'exploitabilité des solutions délivrées par le client
assurer la réception des applications à installer et assurer leur mise en œuvre dans les environnements
faire le lien entre les équipes projets / infrastructures et les équipes Support de la production
assurer le soutien et le support technique de Niveau 3 aux équipes d’exploitation et assister l’équipe projet dans la résolution de problèmes liés aux déploiements (supports N2–N1)
prendre en charge l’industrialisation des applications (alarming, documentation et transfert de connaissances, plan, batch & interfaces, tests de non régression, backuping)
s’assurer que les applications sont packagées et intégrées pour permettre leur mise en production (Backups, Script d’arrêt, documentation)
fournir les livrables attendus.

Des postes similaires sont à pourvoir sur Aix-en-Provence (13).

Parlons de votre profil !
De formation supérieure en Informatique (Bac+3), vous bénéficiez d’au moins 3 ans d’expérience sur un poste similaire en environnement de production.
Pour s’épanouir sur ce poste il est nécessaire de maitriser :
les système d’exploitation Windows, Linux et/ou Unix ainsi qu’en Scripting (Shell, Powershell et/ou Perl).
les serveurs Web Apache, WAS et/ou IIS.
Des connaissances sur les bases de données Oracle et/ou SQL sont un plus très apprécié.

Votre expertise en infrastructures système et réseaux vous a permis de développer un réel attrait pour le développement opérationnel et la culture DevOps. Vous avez l’esprit d'équipe, une grande capacité d'adaptation et d’analyse avec une rigueur et une méthodologie de haute fiabilité. Vous êtes une personne impliquée, dynamique et curieuse avec un bon relationnel.

Il est temps de nous rencontrer !
Vous êtes passionné (e) par les nouvelles technologies et l’univers du Développement Web ? Vous souhaitez vous investir pleinement au sein d’une société en pleine évolution en intégrant un poste à forte valeur ajoutée ? Dans ce cas rejoignez-nous en nous envoyant dès à présent votre candidature par mail !
eFinancialCareers.fr - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,devops,Paris,14/10/2019,vjk=62ff0d847f177712&advn=474131205272072,vide,vide
Consultant Devops H/F,ID2,Levallois-Perret (92),vide,"Levallois-Perret (92)
Vous êtes demandeur d’emploi et titulaire d’un bac +4/5 dans une filière informatique ou scientifique (physique, chimie, biologie, mathématiques…) ou d’un diplôme d’ingénieur et vous souhaitez réorienter votre carrière vers une filière porteuse. Nous vous proposons de vous intégrer à un programme de formation afin d’acquérir des compétences incontournables dans le domaine de l’informatique, à l’ère de la transformation numérique des entreprises.Rejoignez ID2, ESN reconnue dans le domaine du conseil et des systèmes d’information depuis 1991, en intégrant son programme de formation qui vous ouvrira la porte à une fonction stratégique et offrant de nombreux débouchés pour un parcours professionnel dans l’entreprise. Après une phase de formation en partenariat l’organisme de formation Global Knowledge, vous intégrerez les équipes d’ID2 en tant que Consultant Devops. Vous rejoindrez nos équipes réalisant différents projets pour des clients grands comptes du monde de la banque/finance, de l’assurance, de l’industrie, ou du service public. Les missions qui vous seront confiées à l’issue de ce programme de formation sont variées. Orientées toutes autour d’un même axe, l’infrastructure informatique, elles vous offriront la possibilité par exemple de : - Intégrer de nouveaux composants techniques (logiciels) dans des environnements existants- Participer à l’administration d’applications et d’outils logiciels spécifiques au monde du Cloud- Développer des outils en vue de l’industrialisation de processus système- Effectuer installations et tests logiciels en environnement de qualification- Participer au support de grands environnements et autres plateformes techniques- Apporter votre savoir à des projets tels que la migration d’environnements, ou le déploiement de nouveaux logicielsIntégrer ID2 est pour vous l’occasion de découvrir plusieurs métiers et clients mais également de pouvoir faire partie d’une communauté d’experts de l’infrastructure qui accompagnent nos clients dans leur transformation digitale.Les + ID2 : Un projet qui boostera votre carrière, un accompagnement sur mesure par le biais de la gestion des emplois et des compétences placée au cœur de la politique RH d’ID2, des valeurs humaines, mutuelle prise en charge à 70% par ID2, participation, Carte Sodexo, offres CSE,…Pour aller plus loin, retrouvez-nous sur notre site www.id-2.fr. Vous y trouverez des témoignages collaborateurs, notre blog, et aussi notre espace carrière pour davantage d’informations sur notre politique RH. On vous y attend !

Profil recherché : - Issu(e)s d’une filière scientifique bac +4 à bac +5 (physique, chimie, biologie, mathématiques…) ou d’un diplôme d’ingénieur - Capacités rédactionnelles- Anglais conversationnel- Candidat(e)s impliqué(e)s, avec des qualités de curiosité et de communication Vos compétences techniques, consolidées durant la formation, vous permettront de vous adapter aux différents projets auxquels vous serez affectés. Vous avez le sens du service, un esprit d’équipe et de réussite et vous souhaitez vous positionner sur un métier porteur ?Envoyez vos CVs à celine.deliere@id-2.fr !
LesJeudis.com - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,devops,Paris,14/10/2019,vjk=88ec3146fd7f94ed&advn=7674958368030736,vide,vide
Ingénieur(e) DevOps,Expaceo,Meudon (92),vide,"Meudon (92)
Nous recherchons une personne passionnée par les nouvelles technologies et souhaitant évoluer avec des experts dans leur domaine le tout dans une société labellisée HappyAtWork. Pourquoi EXPACEO ? EXPACEO est un cabinet d’expertise spécialisé dans les technologies Microsoft. Nous proposons des prestations de conseil et d’architectures mais également des formations aux entreprises dans l’ensemble des secteurs économiques. En intégrant EXPACEO vous : Travaillerez avec des collègues passionnés et talentueux dans une équipe alliant sérieux et bonne ambiance Evoluerez dans un environnement stimulant et en constante évolution Aurez des missions techniquement intéressantes et vous permettant d’évoluer techniquement et humainement Aurez la possibilité d’animer des séminaires, des présentations, donner des formations, rédiger des articles de blog, participer aux évènements comme les Microsoft experiences, Microsoft TechSummit, les 24 HOP ou des meetups... et prendre des initiatives pour contribuer à votre développement et celui de la sociétéEn gros, chez EXPACEO, vous êtes sûr que vos propositions seront entendues et vos investissements seront reconnus. C’est d’ailleurs pour cela que nos collaborateurs ont fait d’EXPACEO une société labellisée HappyAtWork. EXPACEO accorde beaucoup d’importance à la RSE (Responsabilité sociétale des entreprises).

Les avantages d’EXPACEO Nous vous offrons entre autres un salaire attractif et évolutif, une prime de vacances, le passage des certifications Microsoft et les tickets restaurants. Mais parce que le bien-être et l’épanouissement sont primordiaux nous prenons en charge la mutuelle à 100% et organisons une fois par mois des soirées meetup alliant les sujets techniques et la bonne ambiance.Si vous : - Êtes passionné par la mise en place de processus et leur automatisation et vous avez soif d’apprendre encore plus- Souhaitez intégrer une équipe dynamique et full Microsoft- Avez déjà travaillé dans le monde du Cloud : Azure et/ou AWS et/ou GCP- Etes à l’aise avec la méthodologie Agile- Avez au moins 3 ans d’expérience dans un environnement DevOpsN’attendez plus et rejoignez -nous en envoyant votre CV à recrutement@expaceo.com
LesJeudis.com - il y a 27 jours
- Continuer pour postuler
Signaler cette offre d'emploi",17/09/2019,devops,Paris,14/10/2019,vjk=db160f22a140c16d&advn=7674958368030736,vide,vide
tech lead Azure Devops,LOGTEAM,Paris (75),vide,"Paris (75)
LOGTEAM, est une société de services experte dans le domaine des nouvelles technologies et de l’informatique.

Pour répondre à la demande de l’un de nos clients, nous recherchons actuellement un Tech Lead dans le cadre d’une mission basée à Paris (75).

les principales missions seront les suivantes:
Devenir référent Azure DevOps, uniformiser les chaines d’intégration continue existantes, assurer l’intégration des nouvelles applications, finaliser la mise en place d’outils d’assurance qualité (analyse de code et tests automatisés).
Administrer les plateformes technologiques support de notre environnement applicatif Groupe (Azure DevOps, ordonnanceur, CMDB ) et s’assurer de leur évolution
Définir et documenter les procédures et bonnes pratiques de développement, de gestion des environnements et d’utilisation des plateformes afin de donner un maximum d’autonomie aux équipes projets dans la consommation de ces services
Assurer les mises en production (heures ouvrées et non ouvrées)
Participer à la validation des architectures techniques et de leur exploitabilité
Proposer et mettre en uvre des optimisations de nos méthodes et de nos outils en coordination avec les autres équipes (industrialisation, sécurisation, performances, capacité, assurance qualité ), présenter et documenter ce qui aura été mis en place
Cartographier notre parc applicatif et s’assurer de la fiabilité de notre CMDB et du catalogue applicatif
Travailler avec les équipes Infrastructure à l’harmonisation de nos environnements (DEV, UAT et PROD) et aider à la mise en place d’un POC sur le Cloud Azure - Aider l’équipe support applicatif dans la résolution des incidents (expertise technique support N3)
Participer au test annuel de Disaster Recovery
Éducation: BAC +4 minimum
Expérience: 10 ans minimum

Techniques: Expertise Azure DevOps et Git Maîtrise système des environnements Windows Server 2008 / 2012 / 2016 : IIS 7 / 8, Active Directory, ADFS, contrôleurs de domaine, serveurs DNS Maîtrise des architectures logicielles client / serveur et virtualisation Connaissances des langages .NET et Powershell Connaissances des technologies Web Services et API (WCF, SOAP, REST) Connaissance des design patterns (MVC et MVVM) Connaissances en bases de données SQL Server 2008 R2 / 2012 / 2016, loadbalancing / clustering, virtualisation, SSIS / SSRS Connaissances d’O365, Power BI, SharePoint et CRM Dynamics

Fonctionnelles: Non requises, mais connaissance du secteur financier appréciée.

Langues: Anglais courant obligatoire
Humaines: Faiseur, curiosité, proactivité, ténacité, rigueur, méthode et esprit de synthèse Facilité de communication avec les différents interlocuteurs IT, sens du service
Disponibilité: ASAP
Mission: longue durée
Lieu: Paris ( avec des déplacements occasionnels à Londres ).
carriere-info - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,devops,Paris,14/10/2019,vjk=74ead04942b2b7fd,vide,vide
Intégrateur Technique DevOps H/F,CGI,Paris (75),vide,"Paris (75)
CDI
Emploi Accessible Travailleur Handicapé RQTH Intégrateur Technique Devops
Mission
Intégrateur Technique DevOps H/F

Description de poste
En rejoignant CGI, vous serez au cœur de la transformation numérique des entreprises et de la société. Intelligence artificielle, robotisation des procédures, blockchain, data... nos équipes accompagnent les énergéticiens à répondre aux enjeux de transformation du mix énergétique et de croissance durable. Agissons pour notre monde numérique.

Vous êtes intégré au sein d’une équipe d’Intégration Technique de 10 personnes pour apporter votre vision au projet de transformation et d’industrialisation en cours. Le projet est lui-même intégré au sein d’un projet de grande ampleur portant sur l'édition logicielle d’un ERP de gestion clientèle et de facturation dédié au secteur des Utilities. Cet ERP est le premier progiciel français, dans ce secteur, pour le nombre de clients finaux gérés.

Fonctions et responsabilités
Votre expertise vous permet d’assurer le leadership technologique sur le renforcement de l’approche DevOps mise en œuvre et de contribuer à l’efficacité et à la qualité des services. Vous assurez le support auprès de l’équipe d’une dizaine de membres et contribuez par vos actions à en élever le niveau de compétences. Par delà le projet, vous partagez avec d’autres expertises et contribuez dans le développement des compétences et pratiques DevOps au sein de votre entité de rattachement et plus largement au sein de CGI ainsi qu’au développement d’affaires à travers votre collaboration sur des dossiers d’avant vente.

Le projet que vous intégrez couvre un large périmètre, du déploiement d’environnements à l’administration/supervision des plateformes hébergeant ceux-ci, en passant par le support utilisateur de niveau 1 et 2, les projets de maintenance évolutives:
Maintenance corrective et évolutive de l’outillage technique dont le code Ansible et les pipeline Jenkins;
Livraisons d’environnements ;
Administration et supervision d’environnements ;
Support technique aux clients ;
Identification / réalisation de projets techniques d’amélioration continue et de renforcement de l’approche DevOps.
L’équipe est engagée depuis plusieurs années dans une démarche d’automatisation et d’industrialisation de ses activités via un outillage devOps (Ansible, Jenkins, Prometheus, etc.). Vous insufflez et entretenez une dynamique d’amélioration continue et assurez le pilotage des projets d’industrialisation menés par l’équipe.
Environnement technique :
Systèmes : Linux, RHEL, Ubuntu, CentOS , Windows ;
Serveurs d'applications (Weblogic, Tomcat);
Outils d’industrialisation / DevOps : Ansible / Jenkins / Docker ;
Packaging : Maven;
Frontal web : Apache;
Scripting : shell, ant, perl, python;
BDD : Oracle.

Environnement applicatif :
Java : Java 8 EE (bientôt 11)
Webservices / JMS / REST
Connaissances SQL

Qualités requises pour réussir dans ce rôle
Diplômé d’une école d’ingénieur ou d'un Bac+5 informatique, vous disposez d’une première expérience professionnelle dans un type d’environnement technologique et un contexte similaires ainsi que dans la prise en charge d’une équipe et de son activité. Votre attrait aux nouvelles technologies DevOps, votre professionnalisme, votre sens du service, votre rigueur, vos qualités de communication, votre dynamisme et votre implication vous permettent de vous intégrer rapidement au sein de l’équipe et de gagner la confiance de vos interlocuteurs internes et Clients.

A compétence égale, ce poste est ouvert aux travailleurs en situation de handicap.

Donnez un élan à votre carrière.

Le secteur des technologies de l’information (TI) connaît une période extraordinaire. La transformation numérique des organisations continue de s’accélérer, et CGI est au premier plan de ce changement. Nous accompagnons nos clients dans leur démarche numérique et offrons à nos professionnels des opportunités de carrière stimulantes.

La réussite de CGI repose sur le talent et l’engagement de nos professionnels. Ensemble, nous relevons les défis et partageons les bénéfices issus de la croissance de notre entreprise. Cette approche renforce notre culture d’actionnaire-propriétaire ainsi, tous nos professionnels bénéficient de la valeur que nous créons collectivement.

Joignez-vous à nous pour prendre part à la croissance de l’une des plus importantes entreprises indépendantes de services en technologies de l’information (TI) et en gestion des processus d’affaires au monde.

Pour en savoir davantage à propos de CGI : www.cgi.com.

Les candidatures non sollicitées provenant de cabinets de recrutement ne seront pas retenues.

CGI favorise l’équité en matière d’emploi.

Informations complémentaires
DevOps
Java
Linux
Maven
Oracle
Missionhandicap.com - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,devops,Paris,14/10/2019,vjk=68776a946d292ae5,vide,cdi
Stage : Expert DevOps H/F,CGI,Paris (75),vide,"Paris (75)
Stage
Emploi Accessible Travailleur Handicapé RQTH Stage Expert Devops
Mission
Stage : Expert DevOps H/F

Description de poste
CGI vous propose de travailler spécifiquement sur les sujets de mesure et monitoring du mouvement DevOps et les outils du marché associés.
Dans un contexte où tout est automatisé sur des infrastructures complexes, il est indispensable d’avoir une vision claire de l’état des services et déploiements sur toutes les couches techniques.
Le stage proposé se déroule au sein des équipes internes CGI ou pourra également se réaliser au sein de projets chez un client (en fonction de la durée de celui-ci et des opportunités).
Les différents domaines technologiques sur lesquels vous êtes susceptibles d’intervenir sont les suivants :
Promotheus, Elastic, grafana, kibana
Docker, Kubernetes, Openshift
Terraform, Linux, Ansible

Fonctions et responsabilités
Encadré par un architecte technique confirmé, vous bénéficierez du support de celui-ci et des experts techniques de la communauté (80 développeurs confirmés, experts et architectes techniques) et vous aurez l’occasion d’enrichir vos compétences en termes :
montée en compétence technique sur des sujets techniquement novateurs
partage de votre passion des nouvelles technologies autour de la philosophie DevOps
développement de votre sens du service client et du travail en équipe

Votre stage se déroulera en plusieurs phases :
Prise de connaissance sur DevOps
Focus sur la partie monitoring et les outils du marché associés
Mise en œuvre et expérimentations des outils
Restitution sous forme de démo et rédaction de documentation
Analyse technique et résolution de problèmes

Qualités requises pour réussir dans ce rôle
Étudiant en dernière année de cycle Ingénieur ou Master 2 avec une spécialisation en informatique
Passionné de nouvelles technologies
Curiosité, rigueur, adaptabilité, travail en équipe

Ce stage s’adresse particulièrement aux étudiants passionnés de nouvelles technologies et désireux de travailler et d’acquérir des compétences aux contacts d’experts et d’architectes CGI confirmés.

A compétence égale, ce stage est ouvert aux personnes en situation de handicap.

Donnez un élan à votre carrière.

Le secteur des technologies de l’information (TI) connaît une période extraordinaire. La transformation numérique des organisations continue de s’accélérer, et CGI est au premier plan de ce changement. Nous accompagnons nos clients dans leur démarche numérique et offrons à nos professionnels des opportunités de carrière stimulantes.

La réussite de CGI repose sur le talent et l’engagement de nos professionnels. Ensemble, nous relevons les défis et partageons les bénéfices issus de la croissance de notre entreprise. Cette approche renforce notre culture d’actionnaire-propriétaire ainsi, tous nos professionnels bénéficient de la valeur que nous créons collectivement.

Joignez-vous à nous pour prendre part à la croissance de l’une des plus importantes entreprises indépendantes de services en technologies de l’information (TI) et en gestion des processus d’affaires au monde.

Pour en savoir davantage à propos de CGI : www.cgi.com.

Les candidatures non sollicitées provenant de cabinets de recrutement ne seront pas retenues.

CGI favorise l’équité en matière d’emploi.

Informations complémentaires
Linux
Missionhandicap.com - il y a 17 jours
- Continuer pour postuler
Signaler cette offre d'emploi",27/09/2019,devops,Paris,14/10/2019,vjk=c7a964d47fff9748,vide,stage
Devops AWS confirmé - H/F - Paris,VESPERIA GROUP,Paris 8e (75),vide,"Paris 8e (75)
L'entreprise
Créé il y a plus de 10 ans au Luxembourg et présent en France depuis 2015, Vesperia est l'acteur IT qui se positionne de manière exclusive sur l'expertise et le développement autour des technologies Web.
Nous sommes une société à taille humaine proche de ses 40 collaborateurs. Notre positionnement sur le marché permet une montée en compétence rapide de nos collaborateurs, à travers nos formations internes, nos présentations techniques mensuelles et les stacks technologiques riches de nos projets.
Spécialisés depuis plus de 10 ans dans les technologies PHP et Javascript, pour lesquelles nous avons acquis une légitimité certaine, nous étendons notre approche qualitative et nos savoirs faire sur d'autres environnements: Java, .Net, Python, Devops..
Nous déployons nos forces dans plusieurs domaines :
L'accompagnement technique in situ des projets de développement de nos clients
Une offre d'externalisation de compétences techniques et de projets from scratch dans nos locaux
Nous nous positionnons sur des projets publics ou privés sur différents secteurs d’activités tels les médias, le eCommerce, de startups, etc...
Nous travaillons à être un partenaire de confiance pour nos clients ET nos collaborateurs.

Description du poste
Nous recrutons pour renforcer notre équipe parisienne spécialisée dans les technologies de développement et nous proposons un poste de Devops (Dev Devops).
Vous démarrerez votre collaboration avec Vesperia chez un de nos clients dans Paris, grand media en forte croissance.
En tant qu'expert AWS, vous apporterez vos connaissances de manière transverse aux équipes en charge du développement des applications du groupe (technologies PHP et Javascript).
Vous participez aux choix d'architecture et de conception technique
Vous garantissez le portage des applications sur AWS, l'intégration et le déploiement continue
Vous collaborer avec l'ensemble des équipes impliquées dans le projets (PO, développement back, front et mobile, exploitation..).

Compétences requises :
Vous possédez une expérience de plusieurs années dans une fonction similaire
Vous êtes à l'aise avec AWS ECS et IAM
Vous avez si possible un certification
Vous avez travaillé sur des stacks PHP et Javascript, des outils de tests, d'intégration et de déploiement continu.
Vous êtes à l'aise avec les technologies suivantes: AWS, ECS, IAM, Docker, Kubernetes, Ansible, PostgreSQL, MongoDB..
il y a 10 jours
- Continuer pour postuler
Signaler cette offre d'emploi",04/10/2019,devops,Paris,14/10/2019,vjk=808a30128ea8abb6,confirmé,vide
Lead déveloper Python DevOps & Coach Agile,Expert Line,Paris (75),vide,"Paris (75)
Temps plein, Freelance / Indépendant, CDI
Au sein de la DSI du groupe, vous intégrez l’équipe ayant la responsabilité des développements Cloud du groupe et de fournir un service de support (ressources, expertises, coaching …) à toutes les entités du groupe dans leur développement vers le Cloud.
Missions :
Définir et diffuser les bonnes pratiques et les standards du développement au sein de la DSI
Participer à la création, l’évolution et la diffusion des normes et standards du développement
Coacher les entités aux bonnes pratiques du software craftmanship
Mettre en place des revues de code et per programming
Outillage et utilisation
Contribuer au pilotage des choix, intégration et diffusion de la bonne utilisation des outils de développement
Amélioration continue de la plateforme CI/CD
Coacher les entités sur la qualité de code, bug tracking, gestion des différents environnements de production
Expertises
Taskforces pour refactoring de code
Mesure de la maturité des entités en terme de pratique de développement
Partage des best practices du développement agile
Aide à la gestion de la communauté de développement
Aide au renforcement du travail en entité de développement
Livrables :
Best practices du développement
Guidelines techniques
Gestion du workshop (ou bootcamp) auprès des entités de développement
Expertise :
Expert en méthodologie agile et CI/CD
Expert en développement Python
Expert en DevOps
Expérience de Lead Devet/ou coaching
Type d'emploi : Temps plein, Freelance / Indépendant, CDI
Expérience:
lead déveloper python devops & coach agile ou similaire: 3 ans (Souhaité)
il y a 9 jours
Signaler cette offre d'emploi",05/10/2019,devops,Paris,14/10/2019,vjk=79539b65a970286b,vide,cdi
DevOps F/H,Mazars SA,Courbevoie (92),vide,"Courbevoie (92)
CDI
Rejoignez l'équipe qui va révolutionner notre coeur de métier !

Vous travaillez directement avec l'architecte pour industrialiser les projets développés par l'équipe de FullStack et pour leur fournir une puissante infrastructure d'intégration continue.

Vous travaillez à l'automatisation des déploiements en staging et en production sur des architectures de type micro-services.

Vous accompagnez l'équipe de R&D sur la veille afin d'articuler les choix de technologies stratégiques, au travers de benchmark de solutions alternatives sur les couches de persistance, de cache et de distribution.

Vous travaillez sur site à la Défense dans le Mazars Lab

Les responsabilités :
Vous avez la responsabilité du bon fonctionnement et de l'amélioration des chaînes d'intégration et de déploient continue.
Vous êtes un point de contact fort avec les équipes de la DSI de Mazars dans les différents pays, en langue française et anglaise.
Vous participez à la gouvernance horizontale de certains projets impliquant plusieurs équipes de développement et l'exploitation de différents pays.
Sensible aux méthodes de développement agiles, vous êtes attentif à la qualité et à la performance du code que vous validez par l'intégration de tests unitaires et fonctionnels sur la chaîne d'intégration continue (gitlab-ci, fastlane, docker-compose).
Vous maintenez la chaîne de déploiement continue opérationnelle tant des micro-services d'API, du front et des App sur leurs plate-formes itunes et le playStore.
Profil recherché -Vous travaillez sur des environnements Linux et savez mettre en place les meilleures pratiques de DevOps ; vous avez une parfaite maîtrise de python, bash, gitlab-ci.

Vous maîtrisez les technologies de virtualisation : ansible, docker-compose fastlane, et kmu/qvm.
Vous comprenez les enjeux et défis de passage à l'échelle d'application en production sur plusieurs continents (worldwide).
Votre expérience a été validée par la mise en place réussie de plusieurs infrastructures DevOps ; la contribution à un projet Open-Source serai notablement valorisée.
Vous maîtrisez l'anglais écrit et oral
Process rapide, 3 entretiens + une mise en situation mobilisant du code et de l'architecture.
Entreprise Mazars est une organisation indépendante d'audit, de conseil et de services comptables et fiscaux. Au 1er janvier 2018, Mazars compte 20 000 collaborateurs répartis dans 86 pays. En France, Mazars regroupe 40 bureaux et fédère les compétences et le professionnalisme de plus de 3300 collaborateurs. Dans leurs missions d'audit et de conseil, les équipes Mazars conjuguent proximité, connaissance du tissu économique local et expertise globale.
Apec.fr - il y a 10 jours
- Continuer pour postuler
Signaler cette offre d'emploi",04/10/2019,devops,Paris,14/10/2019,vjk=f08416593ec50eda,vide,cdi
Ingénieur devOps & Cloud AWS - - La Défense (92) / Freelance,Jefferson Frank,La Défense (92),vide,"La Défense (92)
Temps plein, Freelance / Indépendant
Je recherche pour mon client final, un INGENIEUR DEVOPS & CLOUD pour rejoindre son équipe en place.

La mission est en lien avec l’ingénierie du landing zone AWS. Il s’agit d’intégrer une équipe transverse au service des autres équipes DevOps qui déploient des applicatifs sur l’infrastructure Cloud.

Mode travail: Agile, avec des sprints de 2 semaines.

Les principes et outils de l’équipe :
Infrastructure as Code : Terraform
Pipeline CI/CD : Gitlab CI
Python

Les sujets que nous traitons en ce moment :
Disaster Recovery inter regions
Security hardening
Observabilité
Monitoring : Prometheus, Grafana
Log Management
Résilience et hardening des pipelines
Blue Green deployment
Etc

En fonction des priorités gérées par le scrum master, les ingénieurs de l’équipe contribuent à ces sujets (10 personnes). La flexibilité et l’esprit d’équipe sont importants.

Ces sujets s’inscrivent dans la transformation de notre SI et le remplacement des applications monolithes par un pattern d’architecture moderne :

Micro services
API
Data driven
Cloud First

Démarrage: ASAP
TJM: selon profil & expérience
Durée: 3 ans
Localisation: La Défense

Aglais courant nécessaire
Freelance-info - il y a 10 jours
- Continuer pour postuler
Signaler cette offre d'emploi",04/10/2019,devops,Paris,14/10/2019,vjk=0220bb1ec9c7cd70,vide,freelance
