Titre,Nom_Entreprise,Adresse,Salaire,Descriptif_du_poste,Date_de_publication,métier_sc,loc_sc,Date_sc,Identifiant,Experiences,contrat
Développeur Monétique H/F,LAFON,Bassens (33),vide,"Bassens (33)
Temps plein, CDI
Créé à Bordeaux en 1959 et appartenant au Groupe MADIC depuis 2006, LAFON se positionne comme un industriel français leader dans les Énergies & l’environnement automobile (Équipements pétroliers, Citernes de stockage, Stations mobiles, Matériels roulants, bornes de charge pour véhicules électriques) et les solutions monétiques sans surveillance (Terminaux de paiement & Systèmes de gestion).
Fort de ses 380 salariés répartis sur 8 sites en Europe et en Afrique, LAFON conçoit et développe des solutions intelligentes, fiables et sécurisées qui permettent à nos partenaires d’améliorer leurs relations clients et de promouvoir leurs produits dans des conditions optimum.
Notre activité porte sur les domaines de l’Énergie, de la Distribution, de l’Industrie, du Service, du Transport et de l’Institutionnel.
LAFON axe sa croissance sur une stratégie de développement durable, respectueuse de l’Humain, de l’Entreprise et de la Planète.
Dans le cadre du développement de son offre, LAFON recherche un Développeur Monétique H/F
Description de poste :
Au sein du Bureau d’Etudes Informatique, vous serez intégré dans nos équipes de développement d’applications de paiement.
Vous aurez l’opportunité de participer à toutes les étapes de réalisation du logiciel, de l’analyse au déploiement, en passant par la recherche de solutions techniques, le codage, les tests, la documentation, les certifications et agréments bancaires, la formation des équipes de support.
Vous pourrez exprimer pleinement vos idées et contribuer à la création de produits innovants grâce au regard neuf que vous saurez apporter.
Profil recherché :
De formation BAC+2 en informatique, vous connaissez les environnements Linux embarqué (GCC, IDE Eclipse) et Windows (Visual Studio), ainsi que les langages C/C++, QT, Java. Rigoureux et organisé, vous avez une première expérience de développement dans un environnement exigeant sur le plan de la qualité logicielle et sécuritaire, avec une approche d’intégration continue et contrôle de code source.
Vous avez de bonnes connaissances en cryptographie (PKI, OpenSSL, DUKPT, 3DES, AES, TLS …) et vous êtes familiarisé avec l’univers de la monétique, autour de référentiels tels que CB5.x (MPA), EMV, PCI, NEXO/ISO 20022. La connaissance d’un outil de tests fonctionnels EMV L2 tel que KaNest ou équivalent est un plus.
L’anglais professionnel est nécessaire pour ce poste.
Informations utiles :
Vous vous reconnaissez dans ce profil ? Venez rejoindre nos équipes et contribuer directement à la réussite de nos projets d’entreprise.
Ce poste est à pourvoir en CDI
La rémunération sera à définir en fonction de votre profil et expérience
Vous bénéficiez de la Mutuelle et Prévoyance d’entreprise
Type d'emploi : Temps plein, CDI
Expérience:
développeur monétique h/f ou similaire: 1 an (Souhaité)
il y a 30+ jours
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=b090731cc8b06455,vide,cdi
Développeur Web H/F - CRM,Page Personnel FR,Gironde,vide,"Gironde
Rattaché au Responsable Recherche et Développement, vous rejoignez une équipe de 10 Développeurs et Chefs de Projet.

Le Service R&D est en charge de la maintenance des applications, ainsi que du développement de nouvelles fonctions.

Votre mission est d'analyser, de réaliser, de maintenir et de tester en toute autonomie, les programmes qui vous sont confiés.

Vous êtes amené à travailler sur des projets internes (ex : Développement d'une nouvelle fonction), ou en lien avec un donneur d'ordre externe (ex : Développement spécifique pour un client).

Vous êtes responsable de la qualité des développements réalisés, du respect des délais et du respect des méthodes de développement précisées.

CRM

Développement web

De formation Bac +2 minimum, vous témoignez d'au moins 2 ans d'expérience dans le développement web.

Vous avez des compétences techniques en : Back-end (PHP ou C#), Front-end (Javascript, HTML, CSS), base de données (MySQL, SQL Server) et outil de versionning (GIT).

Rigoureux, méthodique et autonome avec une bonne capacité d'analyse, vous aimez travailler en équipe.
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=b63edb00965219e8,vide,vide
Développeur fullstack H/F,Joblink,Bordeaux (33),45 000 € - 60 000 € par an,"Bordeaux (33)
CDI
45 000 € - 60 000 € par an
JOB LINK, cabinet de recrutement installé sur Bordeaux, recrute pour l'un de ses clients, un Développeur Fullstack H/F en CDI.
Notre client est un groupe reconnu dans le secteur de la distribution automobile.
Installé(e) au siège du groupe (50 personnes), dans des locaux neufs et modernes situés sur Bordeaux Nord, vous intégrerez l'équipe DSI pour participer au développement de projets innovants.
Au sein d'une petite équipe, vous interviendrez sur la conception technique d'une plateforme de e-commerce (B to B et B to C) multi sites sur Drupal 8.
Le contexte :
Travail en mode SCRUM
Intégration front et mobile
Méthode Devops
Maitrise de PHP / Mysql
Environnement MAC
La DSI est en pleine évolution et met en plan divers plans de formations pour faire monter en compétences ses collaborateurs.
Informations complémentaires :
Poste en CDI , statut Cadre
Prise de poste prévu début septembre 2019
Rémunération : 40/50k Euros brut
Avantages : tickets restaurants, participation
Horaires : 09h / 18h
2019-08-21
Profil
Développeur(euse) expérimenté(e) (entre 3 à 7 ans d'expériences), vous êtes curieux(se), investi(e) et vous cherchez à intégrer une équipe chaleureuse, sur du long terme.
Ce poste est fait pour vous ? Je vous invite à postuler à l'adresse suivante : ltriboulet@joblink.fr
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=23c5528708320aa3,vide,cdi
Développeur informatique Magento 2 (H/F),Manpower,Canéjan (33),32 000 € - 37 000 € par an,"Canéjan (33)
CDI
32 000 € - 37 000 € par an
L'entreprise
Manpower CABINET RECRUTEMENT BORDEAUX recherche pour son client, un acteur du secteur de l'e-commerce, un Développeur informatique Magento 2 (H/F).

Notre client, société e-commerce, spécialisé dans la vente BtoC, fait partie d’un groupe d’environ 1000 personnes.
Vous rejoignez une équipe à taille humaine afin de prendre en charge un projet de transformation majeure.
Les missions
Afin de mener des projets e-commerce d’envergure, vous rejoindrez un pôle de développement web :
vous serez responsable de la partie technique du site web et du lien avec le reste du SI Groupe (Interconnexions par webservices SOAP XML (ERP, WMS, marketplaces, transporteurs, e-mailing, etc.))
vous êtes force de proposition pour accompagner les métiers et la croissance de l’entreprise
vous êtes capable de mener des projets de migration en interaction avec d’autres développeurs Magento du Groupe (présents dans d’autres filiales)

Le profil
De formation Bac + 4/5 en informatique, vous disposez d’une expérience minimum de 2 ans réussie dans le domaine du développement.
Vous maîtrisez l’environnement Magento (2 serait un plus). Vous maîtrisez également les interfaces entre un environnement Magento et un SI groupe.

Vous avez une très grande autonomie sur la partie développement/ compréhension métier. Vous êtes force de proposition et êtes capable d’évoluer tant en solo qu’en équipe.

Avantages : Télétravail possible (2 jours par semaine), localisation du poste modifiable en fonction de votre lieu de domicile (plusieurs sites en Gironde)
Dans le cadre de sa politique diversité, Manpower étudie, à compétences égales, toutes candidatures dont celles de personnes en situation de handicap
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=f21c6479eac1148f,vide,cdi
DEVELOPPEUR JAVA SPRING - ANGULAR F/H,Fyte,Gironde,40 000 € - 50 000 € par an,"Gironde
CDI
40 000 € - 50 000 € par an
Notre client est une filiale digitale d'un grand groupe de transport multimodal. Cette filiale digitale d'un grand groupe de transport multimodal, composée de 200 collaborateurs, a été créé pour valoriser, en France et à l'international, son savoir-faire dans le domaine des Systèmes de Transports Intelligents (ITS) et le développement de services d'aide à la mobilité. Il conçoit, réalise et exploite des systèmes de billettiques, d'information voyageurs et d'aides à l'exploitation qui encouragent le report modal vers les transports collectifs. Notre client intervient auprès des collectivités territoriales et des opérateurs qui souhaitent faciliter l'accès aux transports du quotidien. Il a placé l'innovation et l'excellence opérationnelle au cœur de ses préoccupations. Pour avancer chaque jour un peu plus vers la mobilité de demain, plus agréable et plus durable, la filiale consacre 20% de son chiffre d'affaires à des projets de recherche et de développement. Ses collaborateurs étant son moteur, elle a également mis en place une démarche d'innovation participative permettant de faire émerger des idées de tous les horizons.

Il recrute un Développeur Full Stack - Java Spring / Angular F/H pour son Centre de développement de Bordeaux dans un contexte de croissance.

Rattaché à votre team leader, vous participerez à la construction d'un nouveau système de billettique innovant à partir du cahier des charges du product owner, avec qui vous serez en contact régulièrement pour apporter des évolutions à ce projet, tout en travaillant avec une équipe de 6 développeurs sur la méthode agile (Scrum).

Vos responsabilités :

Analyser les cahiers des charges de spécifications fonctionnelles des évolutions/développement et rédiger les spécifications techniques (majeure partie de vos missions)

Assurer la maintenance des solutions existantes

Analyser l'origine des dysfonctionnements et mettre en œuvre les corrections nécessaires

Participer au découpage des fonctionnalités en tâches et aux estimations de charges de travail

Etre le garant de la qualité des développements et des tests unitaires

Rapports écrits et oraux sur l'avancement, les problèmes rencontrés, les solutions apportées

Anticiper et estimer les risques techniques et fonctionnels potentiels

Déplacements possibles en France (au siège à Paris très ponctuellement) et international (exceptionnellement : Amérique Latine)
Profil recherché
De formation BAC +5, vous justifiez de 4 ans expérience minimum sur Java et d'une 1ère expérience dans la construction de produits.

Vous maitrisez les technologies suivantes :
Java (70%)
SQL (Postgresql)
Typescript
HTML, CSS (Responsive design)
Framework : Spring, Angular, JPA, Hibernate
Outils : Maven, GIT, Redmine, Sonar

Maitrise de l'anglais technique à l'écrit.

Vous êtes autonome et force de proposition dans l'apport de solutions.

Vous possèdez une bonne communication pour le travail en équipe.

Salaire : 40 000€ à 45 000€ /an.

Localisation: Mérignac

Type de contrat : CDI
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=ba5d740b15cf781c,vide,cdi
INGENIEUR CONCEPTEUR DEVELOPPEUR .NET AUTONOME,ISC France,Bordeaux (33),vide,"Bordeaux (33)
CDI
Mais qui sommes-nous ?
SQLI a créé début d’année 2014 une entité dénommée ISC France (Innovative Service Centers).
Le Centre de Service du Groupe SQLI est basé à Bordeaux (Pessac) et à Nantes (Centre).
Nous pilotons pour nos clients, des programmes de développement et d’innovation au travers de contrats pluriannuels.
Nous mettons en œuvre des technologies riches et variées : Java (8+, JEE, Spring, Spring Boot), .Net (Framework, Core), PHP (Drupal, Symfony/Laravel), JavaScript (Angular/2+, React, Vue, Next), Base de données (Oracle, SQL Server).
NoSQL (Couchbase, Cassandra), Messaging (Kafka, RabbitMQ), Développement mobile (Swift, Kotlin, ReactNative), approche API first en Rest et microservices (Docker, Kubernetes).
Au travers de nombreuses méthodologies : CMMI for Services, Agilité, Lean…
Bref, nous sommes Industrialisés ET à la pointe de l’Innovation : par exemple, sur l'intégration continue des projets qui est orchestrée par Jenkins ou TFS supportée par notre culture DevOps

Ce que vous pouvez attendre de nous ?
Vous pourrez évoluer au travers de nos 32 agences réparties dans 12 pays. (France, Suisse, Belgique, Espagne, Luxembourg, Pays-Bas, Danemark, UK, Allemagne, Suède, Maroc, Afrique du Sud).
Vous ferez grandir vos compétences en gagnant en responsabilité en matière de stratégie projets (choix techniques, participation au recrutement des collaborateurs) et de relation client. Vous vous nourrirez d’un environnement bouillonnant d’initiatives, d’innovation et d’expertises techniques.
Nous vous accompagnerons dans l’expression de vos talents (certifications, formations, développement de partenariats avec les éditeurs, publications dans la presse ou le Blog /www.technologies-ebusiness.com/...).

Vous souhaitez en savoir plus ? Transmettez-nous votre profil !
Nous sommes impatients de vous rencontrer !
Toutes les offres proposées par SQLI Groupe sont ouvertes aux personnes en situation de handicap.
En constante croissance, le centre de service SQLI (ISC Bordeaux) recherche des Concepteurs Développeurs .NET pour notre client, une des grandes entreprises françaises du bâtiment et des travaux publics.

Description fonctionnelle :
Evolution & maintenance de plusieurs applications permettant le suivi des chantiers du constructeur.

Au sein d’une équipe projet, vous participerez aux développements en :
Assurant les développements, la réalisation et les tests tout en garantissant la qualité de ces travaux.
Rédigeant les documentations techniques
Vous pourrez aussi être amené à :
Participer à l’analyse, à la conception fonctionnelle...
Participer aux réunions de définition de besoins
Participer à la rédaction de cahiers des charges

Description technique & organisationnelle :
Application principale : Asp.Net avec Angular JS en front et des Web Api.
Composants : Entity Framework Model First, pattern Repository/Unit of Work, Automapper, Sql Server 2017
Gestion : TFS, gestion des User Story / taches, build, déploiement en continuous delivery

Et vous dans tout cela ?
Vous êtes un Concepteur Développeur . NET, Titulaire d'un bac+4/5, avec au moins 2 ans d'expérience professionnelle...

Et vous souhaitez vous investir dans un environnement technique innovant !

Passion, curiosité pour les technologies, votre envie et votre capacité à partager ainsi que le travail en équipe vous poussent à aller plus loin et voir autrement. Join us !

Votre futur écosystème :

Une équipe du tonnerre, jeune et dynamique !
Un poste de travail performant avec double écran !
Une agence vivante et qui veille au bien-être de ses salariés (challenge, animations...)
Les communautés techniques vous attendent !

Envie d'un nouveau challenge, il est désormais temps de nous rejoindre !

Alors contactez-moi ! lechevallier@sqli.com
il y a 4 mois
- Continuer pour postuler
Signaler cette offre d'emploi",14/06/2019,developpeur,Bordeaux,14/10/2019,vjk=6ac51adc7235e314,vide,cdi
Développeur Commercial - H/F,Dalkia Froid Solutions,Bordeaux (33),vide,"Bordeaux (33)
CDI
Dalkia Froid Solutions, filiale de Dalkia spécialisée dans les services énergétiques pour les process industriels et tertiaires, recherche un Commercial confirmé pour développer l'activité Process Industrie sur la région Sud-Ouest (périmètre 33 / 40 / 47 / 16 / 17 / 31 / 64 / 65 / 24).
Rattaché au Responsable commercial régional, vous assurez le développement et l'entretien du portefeuille clients sur l'activité Process Industrie (agriculture-pêche, agroalimentaire et autres industries).
Au quotidien, vous assurez :
prospection
analyse des besoins clients
négociations commerciales et contractuelles
suivi des grands comptes
coordination de l'équipe projet (BE, responsable SAV, marketing, ...) et transfert des dossiers à l'équipe installation
reporting de votre activité
Vous être le garant du respect des procédures définies par Dalkia Froid Solutions.

Poste rattaché à l'agence de Mérignac (33). Déplacements réguliers à prévoir.

Avantages liés au poste : rémunération variable sur objectifs + véhicule de fonction + prime vacances + Compte Epargne Temps (CET) + comité d'entreprise (chèques vacances,...) + mutuelle / prévoyance + intéressement / participation.
Profil
Véritable challenger, vous disposez d'une expérience confirmée dans des fonctions commerciales exigeantes. Vous connaissez l'environnement technique et êtes reconnu pour vos capacités de conseil auprès des clients.
Vous savez travailler en mode transverse avec des équipes pluridisciplinaires et êtes reconnu pour vos compétences relationnelles.
Votre rigueur et votre motivation vous ont, par le passé, permis de concrétiser des succès commerciaux ambitieux.
Dalkia Froid Solutions s'engage en faveur de la diversité et de l'intégration des personnes en situation de handicap. C'est pourquoi cette offre d'emploi est ouverte à toutes et à tous.
il y a 4 mois
- Continuer pour postuler
Signaler cette offre d'emploi",14/06/2019,developpeur,Bordeaux,14/10/2019,vjk=26be6f0c4aada7e7,vide,cdi
Développeur Foncier 33 (H/F),NEXTGEN RH,Bordeaux (33),vide,"Bordeaux (33)
Temps plein, CDI
NEXTGEN RH est un cabinet de recrutement atypique, en pleine expansion (+100% de croissance en 2017-2018 / 400 postes à pourvoir en CDI).
Notre expertise s'articule autour de la découverte de talents d'aujourd'hui et de demain.
Véritable guide tout au long du process, notre équipe se différencie par sa manière d'entrevoir le côté humain et les compétences acquises et/ou à potentiel.

Sous la responsabilité du Directeur Régional, vos principales missions s'orientent autour de la prospection de terrain jusqu'à la signature de l'acte de vente :
La prospection foncière : directement auprès des propriétaires (recherche de terrains à bâtir, étude cadastrale) / indirectement auprès des notaires, géomètres...
Analyse de la faisabilité administrative, financière, et technique des opérations
Négociation de l'acquisition des terrains
Signature de la promesse de vente
Suivi du relationnel avec les propriétaires jusqu'à l'acte de vente du terrain
Développement d'un réseau relationnel (notaires, mairies, apporteurs...)

De formation issue d'une école de commerce ou d'une formation supérieure en immobilier et/ou urbanisme, vous bénéficiez au minimum de 2 ans d'expérience.

Vous êtes reconnu pour votre sens de la négociation et votre persévérance. Vous avez le sens des affaires et le goût du terrain et une très bonne connaissance du tissu économique et foncier de l'agglomération.

Avantages : Ticket restaurant (valeur 8,30), CE, Participation, Mutuelle (prise en charge à 55%), frais
il y a 4 mois
- Continuer pour postuler
Signaler cette offre d'emploi",14/06/2019,developpeur,Bordeaux,14/10/2019,vjk=f0a452afa2822500,vide,cdi
Développeur PHP Junior,Dotsafe,Bordeaux (33),vide,"Bordeaux (33)
Afin d'accompagner la forte croissance de la société, nous recrutons son futur Dev PhP Junior.
Ta mission
Tu participes aux développements et communique avec ton chef de projet et ton lead dev.
Tu développes les solutions attendues dans le respect de la qualité et du beau code.
Tu développes les tests et corriges les bugs remontés.
Tu challenges l'existant en proposant de nouvelles solutions.
Tu participes et proposes des optimisations sur les process de développement.
Ton profil
Tu es expérimenté(e) en PHP.
Tu apprécies la philosophie DevOPS et les environnements industrialisés.
Tu n'as pas peur des challenges.
Tu aimes le travail d'équipe.
Tu aimes partager tes connaissances.
Tu aimes les nouvelles technologies et les apprendre.
Tu aimes être fier de tes projets.
Tu aimes tes collègues et travailler dans une bonne ambiance.
Notre environnement technologique
Symfony, Laravel, NodeJS
Gitlab, Jenkins, SonarQube
Docker, Debian, Kubernetes
Bootstrap, Gulp, Angular, React
SCSS, Codeception, Selenium
React native, Ionic, Xamarin
Notre cadre de vie
L'esprit d'équipe, l'entraide et la bonne humeur sont très important à nos yeux.
Tu as l'opportunité de développer ton expertise technique en prenant part à la création de projets d'envergure nationale, et à la construction de solutions innovantes
De travailler dans un cadre convivial en plein cœur des Chartrons à Bordeaux, avec la possibilité de faire du sport tous ensemble chaque semaine
Localisation : Bordeaux Chartrons
Date de prise de poste : Dès que possible
Contrat : CDI (stage de fin d'études possible pour enchainer sur un CDI)
Rémunération : Selon expérience et profil
Type d'emploi : Temps plein, CDI
il y a 4 mois
- Continuer pour postuler
Signaler cette offre d'emploi",14/06/2019,developpeur,Bordeaux,14/10/2019,vjk=6db9e08a9f51c1e9,junior,cdi
DÉVELOPPEUR C# / .NET JUNIOR (H/F),Fortil,Bordeaux (33),vide,"Bordeaux (33)
CDI
MISSIONS
Nous sommes à la recherche d’un/une consultant(e) FORTIL qui intégrera nos équipes en tant que Développeur/se C# et sera au cœur de la transformation numérique de nos entreprises clientes.

Vos missions s’effectueront dans le cadre de la mise en œuvre de projets stratégiques au sein de nos différents secteurs d’activité.

Vous serez amené à :
Analyser l’existant
Développement de nouvelles fonctionnalités
Prendre en charge les évolutions
Prendre en charge les correctifs
Mettre en place les tests unitaires
Traiter les dysfonctionnements
Proposer des améliorations

A ce titre, vous êtes quelqu’un de dynamique, ouvert d’esprit et bénéficiez d’une capacité d’adaptation sans faille.

OUTILS / LANGUES
Connaissance du développement C# / .NET

PROFIL RECHERCHÉ
Issu d’un diplôme en informatique, vous êtes un passionné du développement, vous avez déjà travaillé sur les technologies C# et souhaitait travailler avec nous sur des projets à long terme.

En lisant cette annonce, vous pensez ne pas être assez expérimenté pour ce poste ? Pas d’inquiétude ! Fortil recherche aussi des profils juniors, avec au moins une première expérience significative en développement C# .NET, pour intégrer nos équipes et encadrer des développeurs juniors !

N’hésitez plus, rejoignez l’aventure Fortil !
il y a 4 mois
- Continuer pour postuler
Signaler cette offre d'emploi",14/06/2019,developpeur,Bordeaux,14/10/2019,vjk=8bcdffed6090f83b,junior,cdi
"Développeur Java,JEE H/F (Bordeaux)",Keyrus,Bordeaux (33),vide,"Bordeaux (33)
CDI
Afin de répondre au mieux aux exigences de nos clients, notre agence de Bordeaux (région Sud-Ouest) développe un nouveau centre de compétences orienté Web & Digital et se structure autour de profils expérimentés.
Dans le cadre de ce développement, nous recherchons un Développeur Java/JEE/Angular H/F désireux de rejoindre notre équipe.
Vos missions :
Vous serez amené à créer pour nos clients des solutions et applications Java/JEE/Angular innovantes (web, mobilité, chatbot…) en mode delivery depuis l’agence.
A titre d’exemple sur des missions, il vous sera demandé :
D’analyser les besoins et participer aux phases de conception détaillée
De déployer et orchestrer les développements sous des environnements riches et innovants.
D’effectuer les tests unitaires des constituants logiciels dans un environnement d’intégration continue
D’être garant de la qualité des développements qui vous seront confiés dans le respect des bonnes pratiques Keyrus et de ses clients
D’évoluer dans un environnement AGILE (lorsque applicable)
Au sein de ce nouveau centre de compétences vous rejoindrez une équipe agile et passionnée aux profils complémentaires. Vous aurez également l’opportunité de participer à son développement à travers des échanges sur la vision moyen-long terme et des rendez-vous agiles favorisant la synergie entre l’équipe.

Votre profil :
Vous disposez d’un profil Ingénieur Informatique (Bac +5) et avez déjà une expérience significative dans le développement Java/JEE/Angular. Vous avez le goût du challenge et de l’appétence pour l’agilité, le partage et le travail en équipe.
Compétences recherchées :
Bonne connaissance JEE : Front (React, Anglular, Apollo, Redux….) et/ou Back (Node, Express, REST, GraphQL,…)
Solide expérience dans l’application des bonnes pratiques de développement Java
Bonne connaissance et utilisation de Git/Bitbucket
Bonne connaissance des principes du travail et des méthodes agiles
Bonne connaissance des concepts et de l’architecture micro-services
Mais aussi…
Parce que nous ne sommes pas attachés qu’aux compétences techniques, nous recherchons avant tout des personnes motivées, créatives et capables de challenger les solutions.
Habitué des nouvelles technologies, vous êtes en veille constante et vous être convaincu qu’il est important de se renouveler.
il y a 4 mois
- Continuer pour postuler
Signaler cette offre d'emploi",14/06/2019,developpeur,Bordeaux,14/10/2019,vjk=50bac495d2d53916,vide,cdi
Développeur Symfony Expérimenté,Dotsafe,Bordeaux (33),vide,"Bordeaux (33)
Afin d'accompagner la forte croissance de la société, nous recrutons son futur Dev Experimenté Symfony.
Ta mission
Tu es le référent technique des équipes de développement sur les projets en Symfony.
Tu aides les développeurs juniors dans les développements complexes sur le socle Symfony.
Tu assures les revues de code des projets sur le framework symfony.
Tu challenges l'existant en proposant de nouvelles solutions.
Tu participes et proposes des optimisations.
Tu participes aux développements.
Ton profil
Tu es expérimenté(e) en PHP / JS et Symfony.
Tu apprécies la philosophie DevOPS et les environnements industrialisés.
Tu n'as pas peur des challenges.
Tu aimes le travail d'équipe.
Tu aimes partager tes connaissances.
Tu aimes les nouvelles technologies et les apprendre.
Tu aimes être fier de tes projets.
Tu aimes tes collègues et travailler dans une bonne ambiance.
Notre environnement technologique
Symfony, Laravel, NodeJS
Gitlab, Jenkins, SonarQube
Docker, Debian, Kubernetes
Bootstrap, Gulp, Angular, React
SCSS, Codeception, Selenium
React native, Ionic, Xamarin
Notre cadre de vie
L'esprit d'équipe, l'entraide et la bonne humeur sont très important à nos yeux.
Tu as l'opportunité de développer ton expertise technique en prenant part à la création de projets d'envergure nationale, et à la construction de solutions innovantes
De travailler dans un cadre convivial en plein cœur des Chartrons à Bordeaux, avec la possibilité de faire du sport tous ensemble chaque semaine
Localisation : Bordeaux Chartrons
Date de prise de poste : Dès que possible
Contrat : CDI
Rémunération : Selon expérience et profil
Type d'emploi : Temps plein, CDI
il y a 4 mois
- Continuer pour postuler
Signaler cette offre d'emploi",14/06/2019,developpeur,Bordeaux,14/10/2019,vjk=4f969cf9767548bf,vide,cdi
Développeur H/F,Groupe UP,Bègles (33),vide,"Bègles (33)
CDI
Nous recherchons pour notre filiale KALIDEA un(e) développeur(-euse) dont les missions seront les suivantes :

Maintenance corrective et évolution de solutions logicielles
Conception
Développement
Déploiement
Profil
Nous recherchons une personne autonome, rigoureuse et sachant faire preuve de curiosité.

Les connaissances demandées sont C#/ Visual Studio 2017 / HTML / Javascript / SQL (Oracle / PL SQL)

La connaissance d'ANGULAR 7 / API serait un plus.
Rythme de travail
Temps complet
Nombre de postes ouverts
Rémunération
Selon profil
Localisation du poste
Localisation du poste à pourvoir
Europe, France, Aquitaine, GIRONDE (33)
Lieu
Bègles
Critères candidat
Niveau d'études
Licence
Niveau d'expérience
de 1 à 3 ans
Demandeur
Poste à pourvoir le
22/07/2019
il y a 4 mois
- Continuer pour postuler
Signaler cette offre d'emploi",14/06/2019,developpeur,Bordeaux,14/10/2019,vjk=bdf269c6b89192bb,vide,cdi
"HoloLens C# Unity Developer - Bordeaux, FR",Aardvark Swift,Bordeaux (33),vide,"Bordeaux (33)
Hololens Developer
(Unity / C#)
Bordeaux, France

Located in beautiful Bordeaux, Asobo has become a major player in the gaming industry by undertaking ambitious productions such as FUEL and by partnering with several prestigious publishers.
Working with some of the most renowned companies in the world, including Disney, Pixar, Universal and Ubisoft, they have created successful games across multiple generations and platforms.
They are now looking for a Hololens Developer to help with the development of embedded applications on Hololens as well as the interconnection of the applications with their partners’ third-party platforms.
The Skills you will need:
You have a perfect mastery of Unity
You have a mastery of C# and object-oriented development languages3D (OpenGL, DirectX, HLSL, ...)
You have knowledge of Mobile development (iPhone, Android)
Bonus points for the following:
Agile development experience (continuous integration, TDD, code review, etc.)
Publishing experience (OpenSource, Patent, ...)
French speaking would be a plus
This position may require some trips in France and abroad for deployment and development support.
Still not convinced? Look at these benefits that may change your mind.
Lunch vouchers, public transportation subsidy, relocation services, free fruit, cakes and beverages
Free complementary health insurance, Christmas vouchers, annual bonus, profit sharing
Interested? Get in touch! - programming@aswift.com / +44 (0) 01709 8347770
il y a 4 mois
- Continuer pour postuler
Signaler cette offre d'emploi",14/06/2019,developpeur,Bordeaux,14/10/2019,vjk=11b6c55c13ad2614,vide,vide
Lead developer H/F,HAYS,Gironde,vide,"Gironde
Rejoignez un éditeur de logiciels en plein développement !
Notre client est un éditeur de logiciels (open source) en pleine croissance à Bordeaux. Leader dans son domaine d’activité il souhaite continuer à structurer son équipe technique en intégrant un Lead developer Ruby /React JS.

Directement rattaché au CTO, vous prenez en charge le pilotage du pôle Web constitué actuellement de 4 collaborateurs. Vous êtes à la fois référent technique et avez en charge la coordination des différents projets. Vous êtes force de propositions quant à l’aspect technique des projets d’évolution du produit, tout en continuant à développer de nouvelles fonctionnalités vous-même (applications Web et API). Vous participez aux phases de tests (unitaires, intégration continue, revues de code) et rédigez les documentations associées.

Titulaire d'un diplôme Bac +5 minimum en informatique, vous disposez idéalement d’une bonne expérience sur des projets en RubyOnRails. À défaut, la connaissance de tout autre Framework similaire (Python Django, PHP Symfony/Laravel ou autre Framework MVC) sera suffisante. La connaissance de Framework javascript, tels que React ou Vue.js serait un plus. Vous êtes rigoureux et organisé, disposez d’une bonne capacité d’analyse, d’écoute, de développement et de synthèse. #1178939
il y a 4 mois
- Continuer pour postuler
Signaler cette offre d'emploi",14/06/2019,developpeur,Bordeaux,14/10/2019,vjk=67ab8bccaeb0f21a,vide,vide
Un.e Développeur.se Systèmes Electroniques Embarqués,WorldCast Systems,Bordeaux (33),vide,"Bordeaux (33)
Un.e Développeur.se Systèmes Electroniques Embarqués
Date
16/05/2019
Employment Type
Full time
Location
Mérignac, Bordeaux Métropole, FRANCE
Salary
Depending of experience

MISSIONS:
Réaliser le développement logiciel (langage C temps réel et linux embarqué), les tests unitaires, la mise au point et son intégration au sein du produit
Assurer la gestion du suivi logiciel sous GIT
Définir et rédiger les spécifications logicielles en adéquation avec le cahier des charges
Définir les spécifications de tests et la réalisation des tests de validation logicielle
Corrections et suivi des bugs logiciel.
Participer à la définition et la conception de l'architecture hardware des produits
Simuler les schémas électroniques et/ou les blocs descriptifs et simuler les fonctions unitairement et une fois intégrées
Réaliser les essais de mise au point, d'intégrations et de validation de la conception
Élaborer et rédiger les comptes rendus techniques, spécifications de tests
Réaliser un prototype
Définir les scénarios de tests et les bancs de tests associés.
Connaissances techniques souhaitées :
Langage : C
Electroniques
Microcontrôleurs (Cortex-M4, ARM7 et ARM9)
Rédaction Technique
Connaissances techniques appréciées:
Systèmes d'exploitation temps réel (RTOS)
Système Linux embarqué
GIT
Simulations électroniques (LtSpice, Tina, P-Spice etc..).
Profil recherché :
Minimum Bac+ 3 justifiant de 2 à 5 ans d’expérience
il y a 5 mois
Signaler cette offre d'emploi",14/05/2019,developpeur,Bordeaux,14/10/2019,vjk=cb8542f95c24de27,vide,vide
